species,Longitude,Latitude
Vellozia variabilis,-47.933056,-15.970278
Vellozia variabilis,-47.521667,-13.886389
Vellozia variabilis,-44.961889,-21.728389
Vellozia variabilis,-43.924722,-20.147222
Vellozia variabilis,-43.905833,-20.445833
Vellozia variabilis,-43.593889,-19.282222
Vellozia variabilis,-43.881944,-18.600278
Vellozia variabilis,-47.954722,-15.975
Vellozia variabilis,-43.824167,-20.2175
Vellozia variabilis,-44.010278,-20.001389
Vellozia variabilis,-53.305,-18.231111
Vellozia variabilis,-43.460556,-18.476944
Vellozia variabilis,-47.727778,-14.106111
Vellozia variabilis,-48.824444,-15.800278
Vellozia variabilis,-43.52,-18.415556
Vellozia variabilis,-46.62,-11.52
Vellozia variabilis,-43.631111,-20.148056
Vellozia variabilis,-53.678611,-18.149167
Vellozia variabilis,-48.960833,-15.71
Vellozia variabilis,-48.939167,-15.721667
Vellozia variabilis,-43,-20.436389
Vellozia variabilis,-43.982778,-20.098611
Vellozia variabilis,-43.684444,-18.508333
Vellozia variabilis,-43.684444,-18.508333
Vellozia variabilis,-43.787222,-17.918611
Vellozia variabilis,-43.599444,-18.1575
Vellozia variabilis,-46.824722,-10.868055
Vellozia variabilis,-43.474167,-18.476944
Vellozia variabilis,-47.891111,-15.9175
Vellozia variabilis,-43.801944,-17.887778
Vellozia variabilis,-44.273889,-17.87
Vellozia variabilis,-43.671389,-20.1675
Vellozia variabilis,-47.8725,-14.183056
Vellozia variabilis,-43.897778,-19.94
Vellozia variabilis,-46.258055,-10.668333
Vellozia variabilis,-43.808056,-17.929444
Vellozia variabilis,-43.626667,-18.195278
Vellozia variabilis,-43.462222,-18.479167
Vellozia variabilis,-43.595556,-19.280833
Vellozia variabilis,-43.683889,-18.938056
Vellozia variabilis,-43.519722,-19.246944
Vellozia variabilis,-43.864167,-20.440833
Vellozia variabilis,-53.31,-18.234444
Vellozia variabilis,-53.680278,-18.148611
Vellozia variabilis,-43.626944,-21.7925
Vellozia variabilis,-47.475556,-13.658056
Vellozia variabilis,-43.715556,-19.036667
Vellozia variabilis,-43.36,-19.17
