species,Longitude,Latitude
Vellozia_tubiflora,-60.2806,5.70292
Vellozia_tubiflora,-60.275,5.70175
Vellozia_tubiflora,-70.908583,1.37325
Vellozia_tubiflora,-41.42,-5.12
Vellozia_tubiflora,-47.334167,-21.095
Vellozia_tubiflora,-50.0305,-16.0005
Vellozia_tubiflora,-47.2807,-14.0938
Vellozia_tubiflora,-47.478889,-14.155833
Vellozia_tubiflora,-47.504722,-14.173889
Vellozia_tubiflora,-68.024444,5.355556
Vellozia_tubiflora,-68.024444,5.355556
Vellozia_tubiflora,-47.7075,-13.389167
Vellozia_tubiflora,-73.797694,2.232944
Vellozia_tubiflora,-67.58333,5.71667
Vellozia_tubiflora,-41.903889,-13.034444
Vellozia_tubiflora,-47.616667,-14.163611
Vellozia_tubiflora,-70.908333,1.373056
Vellozia_tubiflora,-66.5167,6.75
Vellozia_tubiflora,-47.4356,-14.0809
Vellozia_tubiflora,-47.848888,-13.681944
Vellozia_tubiflora,-72.703889,2.465556
Vellozia_tubiflora,-55.191389,-9.583889
Vellozia_tubiflora,-55.440278,-9.681111
Vellozia_tubiflora,-50.215,-16.126667
Vellozia_tubiflora,-47.450556,-13.816389
Vellozia_tubiflora,-50.215,-16.126667
Vellozia_tubiflora,-72.632458,2.469956
Vellozia_tubiflora,-42.475555,-15.9125
Vellozia_tubiflora,-47.2945,-13.5733
Vellozia_tubiflora,-47.696111,-13.943889
Vellozia_tubiflora,-47.583056,-14.178889
Vellozia_tubiflora,-47.501667,-13.985556
Vellozia_tubiflora,-47.501667,-13.985556
Vellozia_tubiflora,-43.751667,-18.925833
Vellozia_tubiflora,-72.758611,2.531111
Vellozia_tubiflora,-72.683333,2.466667
Vellozia_tubiflora,-52.635,-9.756111
Vellozia_tubiflora,-47.423333,-7.118889
Vellozia_tubiflora,-63.341389,0.873056
Vellozia_tubiflora,-47.496111,-13.383889
Vellozia_tubiflora,-47.423056,-7.186944
Vellozia_tubiflora,-47.479444,-13.628333
Vellozia_tubiflora,-60.2696,5.74347
Vellozia_tubiflora,-60.225556,5.815278
Vellozia_tubiflora,-60.205,5.837778
Vellozia_tubiflora,-72.685194,2.500333
Vellozia_tubiflora,-72.60675,2.511778
Vellozia_tubiflora,-72.695,2.502778
Vellozia_tubiflora,-72.705139,2.512972
Vellozia_tubiflora,-46.173889,-13.372778
Vellozia_tubiflora,-46.168333,-13.3675
Vellozia_tubiflora,-71.296944,1.292222
Vellozia_tubiflora,-63.333056,0.863333
Vellozia_tubiflora,-72.704667,2.497278
Vellozia_tubiflora,-47.798055,-14.148333
Vellozia_tubiflora,-47.495,-13.944722
Vellozia_tubiflora,-47.458333,-13.7975
Vellozia_tubiflora,-72.807778,1.124722
Vellozia_tubiflora,-80.8425,8.4803
Vellozia_tubiflora,-80.8572,8.4697
Vellozia_tubiflora,-47.442777,-7.049722
Vellozia_tubiflora,-63.332222,0.866389
Vellozia_tubiflora,-80.8425,8.4803
Vellozia_tubiflora,-72.915278,1.365556
Vellozia_tubiflora,-48.962972,-15.714917
Vellozia_tubiflora,-70.942722,0.133028
Vellozia_tubiflora,-70.943944,0.128667
Vellozia_tubiflora,-72.611417,1.277972
Vellozia_tubiflora,-72.634972,1.276639
Vellozia_tubiflora,-47.836389,-14.158889
Vellozia_tubiflora,-72.484138,0.100646
Vellozia_tubiflora,-44.233889,-17.863611
Vellozia_tubiflora,-47.539722,-16.784722
Vellozia_tubiflora,-47.8725,-14.183056
Vellozia_tubiflora,-47.906944,-14.222222
Vellozia_tubiflora,-47.521072,-14.008303
Vellozia_tubiflora,-49.275,-8.268611
Vellozia_tubiflora,-49.396389,-7.926389
Vellozia_tubiflora,-65.75,3.58
Vellozia_tubiflora,-70.58,0.25
Vellozia_tubiflora,-70.5,1.166667
Vellozia_tubiflora,-61.36,5.05
Vellozia_tubiflora,-74.241993,2.554874
Vellozia_tubiflora,-73.813258,2.15871
Vellozia_tubiflora,-73.791667,2.258333
